cell_id,lon,lat,cloud
558,10.38967620894375,47.92775222192533,0.6756
559,10.390019670142662,47.97274447449549,0.6756
560,10.39036390389783,48.01773578882208,0.6756
561,10.390708912686144,48.06272617193524,0.6756
562,10.391054698995426,48.107715630864845,0.6756
563,10.391401265324284,48.152704172640455,0.6687
564,10.391748614182424,48.19769180429134,0.6687
565,10.392096748090427,48.24267853284651,0.6687
566,10.392445669580043,48.28766436533468,0.6687
567,10.392795381194157,48.33264930878433,0.6687
568,10.393145885486778,48.37763337022377,0.6722
569,10.393497185023262,48.42261655668089,0.6722
570,10.393849282380264,48.46759887518351,0.6722
571,10.39420218014572,48.5125803327592,0.6722
572,10.394555880919228,48.55756093643523,0.6722
573,10.394910387311675,48.60254069323882,0.6722
574,10.395266937643912,48.6475187803048,0.675
575,10.401542993377705,48.68600111961655,0.675
576,10.424736068218689,48.755599429375536,0.675
577,10.422167218565916,48.78286809377197,0.675
578,10.424115560398418,48.80825318447778,0.675
579,10.42535067013021,48.91446120673629,0.6778
580,10.418354214521097,48.9733860639729,0.6778
581,10.401557135288162,49.00919029903241,0.6778
582,10.398500343051932,49.052293229134406,0.6778
583,10.398863886933569,49.0972641340841,0.6778
584,10.399228268687107,49.14223427647481,0.6839
585,10.399593491079065,49.18720366333197,0.6839
586,10.399959556888412,49.23217230168088,0.6839
587,10.400326468906636,49.27714019854681,0.6839
588,10.400694229937722,49.32210736095497,0.6839
589,10.401062842798414,49.367073795930565,0.6839
590,10.40143231031804,49.41203951049875,0.6746
591,10.401802635338814,49.45700451168462,0.6746
592,10.402173820715763,49.501968806513325,0.6746
593,10.40254586931692,49.546932402009986,0.6746
594,10.402918784023184,49.59189530519969,0.6746
595,10.40329256772868,49.63685752310758,0.6798
596,10.40366722334058,49.68181906275883,0.6798
597,10.404042753779349,49.72677993117867,0.6798
598,10.404419161978712,49.7717401353923,0.6798
599,10.404796450885751,49.81669968242503,0.6798
600,10.405174623461136,49.86165857930223,0.6798
601,10.405553682678848,49.90661683304929,0.6898
602,10.405933631526649,49.95157445069175,0.6898
603,10.406314473005937,49.99653143925523,0.6898
604,10.406696210131877,50.0414878057654,0.6898
605,10.407078845933391,50.08644355724813,0.6898
606,10.407462383453463,50.13139870072927,0.6959
607,10.407846825748948,50.17635324323493,0.6959
